CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT
C4312,1961.67,1.0,19125.17,7610.7,11657.47,3.25,0.268245,0.170221,0.179438,0.222772,2,27,6391.29,14005.76,1723.13,0.140308
C4313,311.34,1.0,53.63,27.4,63.42,56.41,0.223147,0.066037,0.115917,0.351491,3,17,963.61,202.79,11.71,0.142885
C4314,1347.45,1.0,51200.36,17143.26,33592.68,5.81,0.158981,0.121388,0.051485,0.553566,5,13,3128.74,34780.4,4986.9,0.250396
C4315,1126.13,1.0,18.85,10.32,0.0,62.51,0.111043,0.071606,0.096632,0.021853,3,9,2459.54,1572.21,167.13,0.457574
C4316,407.61,1.0,1743.77,841.5,670.17,301.15,0.366285,0.268148,0.159701,0.235914,2,20,925.55,1592.74,138.56,0.231942
C4317,3237.27,1.0,36.69,7.62,0.0,113.75,0.584935,0.376518,0.221368,0.325783,4,20,5291.37,2344.83,318.02,0.18081
C4318,386.74,1.0,277.61,100.18,167.8,361.09,0.245773,0.12394,0.200309,0.07026,4,16,1197.76,404.39,21.66,0.307552
C4319,19742.94,1.0,6054.6,1869.82,4074.16,3409.37,0.076639,0.033058,0.025583,0.031829,4,16,65254.65,15726.94,2064.5,0.648044
C4320,5362.17,1.0,34.03,22.68,290.25,155.22,0.342889,0.200852,0.170688,0.259386,1,16,8657.64,6721.12,993.07,0.149269
C4321,152.88,1.0,147.3,31.75,71.82,627.01,0.559266,0.266811,0.407872,0.353966,2,13,601.21,153.77,22.81,0.309001
C4322,11207.91,1.0,465.14,255.82,189.35,2436.7,0.486184,0.308858,0.240066,0.155774,3,25,38868.74,10302.81,572.97,0.420354
C4323,8418.88,1.0,1811.05,500.61,1470.98,881.96,0.191866,0.050437,0.1095,0.129251,2,18,27617.81,10684.7,1235.62,0.116975
C4324,2718.52,1.0,9990.81,2748.41,7230.22,98.17,0.103808,0.023874,0.035924,0.09215,4,11,9754.77,6299.05,919.0,0.020653
C4325,2308.21,1.0,7737.27,1900.13,6068.63,21716.57,0.425865,0.18899,0.351363,0.110754,1,11,8581.64,8892.87,1121.54,0.308911
C4326,3315.4,1.0,15.09,9.72,0.0,309.74,0.288165,0.091833,0.086857,0.151737,2,14,7402.78,3937.5,496.97,0.315422
C4327,1272.55,1.0,24.21,16.58,162.98,27.82,0.294512,0.222289,0.199293,0.24831,1,17,3444.13,764.94,104.12,0.122553
C4328,4581.08,1.0,1301.53,661.65,597.21,24.78,0.319426,0.078508,0.16193,0.230433,7,16,14204.72,5890.8,564.41,0.467892
C4329,267.26,1.0,443.3,305.42,0.0,456.07,0.326395,0.089277,0.109301,0.022363,2,18,990.88,693.84,85.46,0.436251
C4330,79.6,1.0,290.87,195.94,0.0,41.31,0.113255,0.051532,0.079581,0.217073,4,21,262.57,199.05,17.3,0.316129
C4331,6297.92,1.0,3.59,2.43,16.05,75.79,0.222761,0.083896,0.135503,0.09768,3,10,19648.61,4660.72,698.13,0.390338
C4332,2424.16,1.0,143.2,63.22,360.02,25.14,0.521869,0.279201,0.445528,0.160157,8,20,6910.5,1701.69,103.52,0.436037
C4333,1272.43,1.0,2037.08,464.25,1474.15,316.8,0.433745,0.292844,0.208471,0.074718,3,16,2921.28,2507.47,241.17,0.32696
C4334,9429.47,1.0,128.54,75.38,0.0,33.31,0.308179,0.097687,0.235255,0.228727,0,12,30996.1,7640.29,986.67,0.081194
C4335,467.5,1.0,120.56,73.05,0.0,505.57,0.471164,0.170606,0.145421,0.131709,4,18,1229.91,719.0,48.48,0.072675
C4336,4311.95,1.0,384.43,115.92,8.63,322.82,0.382066,0.112698,0.288904,0.20831,0,11,7603.05,4066.48,218.69,0.072902
C4337,3512.53,1.0,13099.01,7532.98,5499.28,4776.0,0.554282,0.149844,0.264738,0.071267,3,12,12346.99,13024.87,1726.98,0.363526
C4338,490.76,1.0,544.56,302.89,138.48,1.76,0.11641,0.039451,0.080346,0.292351,3,17,1563.81,570.98,35.89,0.231985
C4339,26476.2,1.0,1373.02,877.92,294.35,75.78,0.188942,0.080602,0.107835,0.046877,2,14,72409.61,20069.68,1957.65,0.290034
C4340,754.95,1.0,977.35,580.34,363.5,8.69,0.132531,0.071356,0.074518,0.262166,1,12,2802.69,1518.17,179.07,0.217041
C4341,1035.55,1.0,11.34,3.21,0.0,60.38,0.310894,0.075988,0.249657,0.189356,3,13,3434.23,1432.93,173.79,0.372894
C4342,13818.35,1.0,67.03,18.2,52.56,33.82,0.139781,0.08442,0.053103,0.036493,3,13,40961.21,16971.87,1093.94,0.252501
C4343,2051.91,1.0,7058.44,2635.44,4526.69,1303.64,0.076147,0.017838,0.054513,0.051107,2,16,6991.79,6145.4,375.29,0.08025
C4344,347.99,1.0,260.7,145.91,15.5,723.38,0.307404,0.173666,0.136694,0.193103,8,17,1272.86,415.04,52.64,0.206359
C4345,8350.38,1.0,478.08,250.61,405.54,232.4,0.314421,0.217525,0.10691,0.012319,3,9,24839.42,6997.99,593.09,0.451066
C4346,1602.74,1.0,255.53,70.79,292.53,1129.49,0.326818,0.174618,0.180501,0.295866,3,19,5914.76,1526.61,160.33,0.275625
C4347,613.89,1.0,335.95,158.24,164.16,1214.02,0.069089,0.054414,0.035414,0.124318,2,14,1949.95,1062.46,144.25,0.7226
C4348,71.87,1.0,9.63,3.08,0.0,636.63,0.083889,0.036411,0.034618,0.148936,7,14,209.12,87.8,7.52,0.155913
C4349,2231.93,1.0,17969.64,12298.31,5829.14,427.85,0.286515,0.173795,0.202832,0.236437,4,9,5848.51,11780.49,1452.13,0.093843
C4350,8366.72,1.0,4067.9,1390.39,2441.85,40.55,0.14627,0.040597,0.086145,0.221799,1,18,15621.04,12909.71,1506.6,0.130608
C4351,443.54,1.0,6017.5,4130.91,1982.21,379.94,0.265643,0.170085,0.210776,0.120992,3,19,683.5,3021.98,410.7,0.218942
C4352,2617.35,1.0,1373.01,383.89,1281.49,18602.55,0.229777,0.061056,0.169029,0.037699,3,13,5359.15,3070.83,174.91,0.164695
C4353,1843.4,1.0,925.61,243.44,435.56,1300.05,0.26698,0.172075,0.090311,0.267928,6,15,3653.7,2443.0,303.52,0.343309
C4354,111.09,1.0,97.69,33.92,0.0,18.43,0.512016,0.27567,0.274205,0.249271,1,10,229.31,192.78,24.77,0.302639
C4355,1149.22,1.0,251.1,114.71,0.0,3.97,0.10724,0.084017,0.037175,0.14484,4,20,2740.02,1132.27,149.82,0.325046
C4356,9524.01,1.0,36.82,22.36,0.0,19.31,0.153909,0.065324,0.076851,0.225677,3,15,25287.11,10938.16,1500.62,0.076923
C4357,2439.81,1.0,2752.0,1926.16,910.34,3.7,0.440741,0.288405,0.37103,0.047323,2,17,8731.21,4902.24,513.04,0.243144
C4358,3776.33,1.0,6250.32,2695.79,3491.0,11.6,0.023559,0.013485,0.012764,0.401687,2,16,9154.25,8179.4,611.0,0.146857
C4359,2477.02,1.0,1013.07,664.33,327.39,143.42,0.289062,0.083095,0.202308,0.087515,3,13,5160.59,3935.48,496.83,0.284589
C4360,281.33,1.0,675.12,442.39,93.82,118.52,0.32673,0.23534,0.20781,0.113636,3,13,1117.37,597.48,53.6,0.163586
C4361,103.55,1.0,598.29,139.25,143.81,2319.09,0.109941,0.046387,0.041815,0.25823,5,16,413.64,552.33,65.93,0.668954
C4362,419.2,1.0,6212.12,3757.28,2375.55,308.06,0.555899,0.330494,0.419729,0.05519,3,17,1428.72,3860.79,271.58,0.159728
C4363,577.74,1.0,160.97,66.8,37.59,256.15,0.26848,0.101315,0.111742,0.052899,2,16,1396.08,506.92,72.86,0.126742
C4364,3140.29,1.0,186.87,74.46,396.45,73.84,0.743424,0.585443,0.283905,0.171691,3,15,7886.49,3713.06,273.12,0.364074
C4365,162.48,1.0,385.66,152.2,375.46,10199.42,0.507445,0.332816,0.396721,0.168374,3,22,316.92,279.18,28.62,0.236394
C4366,209.43,1.0,92.52,58.55,0.0,354.97,0.369975,0.215802,0.200172,0.055864,3,8,451.85,181.75,18.53,0.099413
C4367,2845.16,1.0,209.06,85.85,28.59,1102.73,0.157959,0.074169,0.093538,0.50455,2,17,9067.11,1952.31,232.8,0.193233
C4368,1508.59,1.0,950.75,495.32,277.41,244.43,0.168333,0.110213,0.135082,0.029874,1,17,4469.07,2507.92,133.79,0.371277
C4369,326.56,1.0,784.64,432.25,117.6,8225.52,0.171802,0.131783,0.070892,0.101562,4,13,865.71,787.46,113.48,0.217324
C4370,21087.47,1.0,1502.64,835.12,830.9,0.38,0.446476,0.351152,0.217132,0.09229,1,17,64316.2,31447.82,4098.72,0.137123
C4371,479.77,1.0,29.99,12.2,0.0,114.52,0.481999,0.355454,0.347883,0.379175,4,12,1299.88,251.43,33.36,0.235498
C4372,4017.42,1.0,254.69,84.92,462.7,18824.24,0.32746,0.161348,0.203934,0.197002,3,20,15629.11,4982.94,354.9,0.582372
C4373,2564.69,1.0,66.3,34.8,0.0,2.89,0.344851,0.250685,0.240103,0.075138,3,18,9333.86,3138.91,403.75,0.354848
C4374,2081.98,1.0,1092.4,574.09,375.24,1011.64,0.125327,0.04873,0.073929,0.318804,1,19,7079.25,2795.72,163.83,0.335521
C4375,1149.91,1.0,375.99,140.84,65.84,43.12,0.675334,0.28881,0.416113,0.141525,3,15,2015.05,1179.7,139.3,0.433053
C4376,21683.82,1.0,84.88,18.04,0.0,680.19,0.562899,0.332765,0.487241,0.176489,1,13,58177.05,30633.75,4310.56,0.286715
C4377,455.38,1.0,284.25,153.28,0.0,676.23,0.539747,0.359774,0.367515,0.137864,2,9,1380.96,818.64,57.13,0.164041
C4378,3272.91,1.0,123.91,46.12,81.99,359.9,0.557385,0.413176,0.219137,0.019666,2,12,5632.62,3599.39,278.52,0.359582
C4379,5820.1,1.0,66.05,21.5,310.29,697.89,0.534045,0.363477,0.375486,0.24442,2,19,21990.54,4472.88,501.82,0.324744
C4380,53.38,1.0,6857.25,3450.88,3727.6,14.54,0.462515,0.184189,0.199832,0.081993,3,12,108.85,2831.79,326.12,0.361363
C4381,5403.9,1.0,1112.06,712.83,203.03,102.1,0.397061,0.218325,0.229624,0.271695,5,13,8175.27,4936.52,536.41,0.253648
C4382,106.84,1.0,48.64,21.42,0.0,562.57,0.308573,0.120021,0.160153,0.128024,2,18,270.86,128.51,6.87,0.046259
C4383,3603.32,1.0,525.25,332.0,435.57,7643.95,0.374554,0.209789,0.154363,0.090115,1,13,6525.52,3479.42,480.98,0.152721
C4384,812.55,1.0,6273.57,4136.94,2122.24,359.08,0.436886,0.106255,0.365237,0.077668,7,20,2696.63,3908.74,267.09,0.230188
C4385,272.73,1.0,604.73,405.48,58.01,1513.34,0.119145,0.054549,0.091386,0.086868,6,20,985.18,450.25,37.21,0.23141
C4386,738.94,1.0,137.01,54.16,112.3,0.7,0.269562,0.096688,0.132924,0.03702,2,9,1911.46,596.43,73.53,0.410566
C4387,77951.9,1.0,12.97,6.2,220.43,42.79,0.234166,0.107787,0.156676,0.170293,2,16,306557.26,82830.11,4311.24,0.266416
C4388,1493.42,1.0,12.53,2.64,184.71,45.65,0.211545,0.167867,0.137531,0.238228,1,9,4160.75,1992.74,118.55,0.160116
C4389,586.91,1.0,681.05,393.61,478.71,29.06,0.291999,0.143635,0.212392,0.095591,5,16,1653.21,1267.58,167.98,0.109265
C4390,1834.26,1.0,124.12,80.11,41.87,177.06,0.148463,0.106651,0.133285,0.015481,2,12,6334.52,1846.04,150.15,0.195664
C4391,344.92,1.0,373.96,120.44,380.12,2066.68,0.126443,0.044991,0.07844,0.286133,3,16,666.49,559.96,45.46,0.267183
C4392,687.61,1.0,55.85,38.78,0.0,1014.83,0.104685,0.024046,0.079658,0.161449,1,17,1365.78,842.42,51.24,0.177146
C4393,4118.23,1.0,1152.94,278.53,1169.4,1270.79,0.114955,0.037176,0.050162,0.030173,3,10,14704.54,6878.48,644.78,0.245566
C4394,2501.44,1.0,1668.24,574.19,781.04,471.85,0.119893,0.061605,0.080078,0.017538,1,23,4056.02,4379.0,484.42,0.406868
C4395,3954.51,1.0,1248.41,691.21,662.39,48.56,0.223353,0.089723,0.096103,0.105873,1,20,8536.1,3782.17,554.02,0.057934
C4396,6309.12,1.0,145.09,72.13,0.0,62.02,0.231331,0.121985,0.144856,0.065765,1,23,18930.66,6052.48,884.44,0.186639
C4397,535.3,1.0,803.29,552.96,117.08,10.65,0.342938,0.251518,0.281757,0.372078,6,14,1637.51,1223.68,82.14,0.171618
C4398,329.02,1.0,1205.32,710.84,372.12,178.48,0.408292,0.135872,0.212969,0.223189,3,17,1036.41,659.36,40.43,0.177659
C4399,4822.22,1.0,596.55,202.32,300.0,14.63,0.285633,0.156663,0.171737,0.043275,5,13,18364.41,7216.73,395.93,0.265742
C4400,627.62,1.0,108.6,52.76,0.0,50.51,0.341416,0.143449,0.137527,0.118955,3,15,1147.69,742.48,44.93,0.107823
C4401,6332.62,1.0,104.4,72.28,26.23,29.01,0.235577,0.099222,0.199819,0.396794,3,17,15734.72,7896.8,538.75,0.31377
C4402,5149.55,1.0,9.05,4.92,0.0,265.66,0.246399,0.107399,0.120612,0.377513,2,18,10557.68,6851.84,958.53,0.163431
C4403,786.71,1.0,980.62,347.05,561.83,12853.43,0.380988,0.235408,0.240181,0.227598,4,23,2786.92,926.32,136.04,0.141727
C4404,1801.52,1.0,676.88,209.8,129.88,419.44,0.206081,0.065064,0.140519,0.199639,4,16,3606.66,2355.74,274.7,0.157557
C4405,1299.36,1.0,106.83,50.17,0.0,9.08,0.140986,0.043295,0.117575,0.356915,1,10,4207.34,934.81,102.91,0.272853
C4406,371.71,1.0,137.7,56.9,0.0,2.46,0.383513,0.135362,0.298909,0.189203,5,16,1483.8,526.41,37.48,0.213323
C4407,5933.36,1.0,1421.67,702.63,669.11,16.21,0.635767,0.464756,0.504741,0.171965,3,15,14825.48,8078.57,842.08,0.315367
C4408,4023.58,1.0,997.51,279.15,862.22,382.43,0.345453,0.233883,0.254579,0.097059,1,9,10745.42,5511.56,290.22,0.013407
C4409,4871.45,1.0,163.28,69.98,212.51,86.54,0.230482,0.17063,0.189697,0.073577,6,22,12402.34,7381.75,505.05,0.198197
C4410,7933.72,1.0,785.04,160.89,517.71,111.46,0.285886,0.214715,0.19766,0.088878,6,21,22685.76,10181.83,1489.61,0.332359
C4411,2694.44,1.0,194.31,57.91,301.69,1.86,0.405694,0.239033,0.160359,0.113612,7,11,7054.95,1922.16,258.99,0.056059
C4412,11701.91,1.0,8867.42,3575.36,5403.02,923.9,0.436367,0.309563,0.155037,0.092232,6,13,38908.74,16939.3,1525.15,0.127835
C4413,1825.34,1.0,20.99,14.65,145.62,413.09,0.298496,0.233325,0.251018,0.168546,5,15,2781.96,1246.18,151.03,0.513419
C4414,9809.64,1.0,10956.7,2717.57,8208.1,384.93,0.446194,0.315665,0.351473,0.074023,1,18,26243.07,11696.99,862.59,0.096299
C4415,7347.23,1.0,1148.31,230.09,940.93,71.05,0.243401,0.111972,0.175875,0.170038,5,20,21583.75,9602.64,1157.57,0.4485
C4416,2863.28,1.0,57.01,20.04,40.41,32.82,0.257907,0.117959,0.208923,0.031972,0,10,4514.91,2515.26,370.12,0.295232
C4417,2871.66,1.0,6924.19,2806.04,3892.34,499.81,0.148489,0.073547,0.047845,0.229982,4,16,5084.57,4576.15,426.18,0.408947
C4418,3890.31,1.0,1626.33,840.36,871.95,1827.32,0.156621,0.060763,0.114595,0.604295,3,22,9495.89,6496.9,513.64,0.417763
C4419,987.14,1.0,8029.33,4588.99,3660.77,770.99,0.109616,0.061525,0.038337,0.154148,4,17,2323.74,5763.7,617.23,0.253394
C4420,1268.95,1.0,838.38,324.72,600.67,602.89,0.225739,0.120202,0.199325,0.312696,5,23,4823.52,1419.41,120.93,0.296903
C4421,14875.34,1.0,3.08,1.99,12.94,903.32,0.271297,0.143923,0.128881,0.084583,4,16,22759.51,17862.22,1030.75,0.105305
C4422,1873.26,1.0,5295.4,1601.02,3630.9,14.13,0.350121,0.140716,0.289998,0.10406,1,16,6635.77,3898.38,278.87,0.257512
C4423,4776.3,1.0,296.29,171.32,38.23,26.94,0.37589,0.145399,0.197296,0.263268,3,9,7810.07,2577.45,163.46,0.021754
C4424,926.95,1.0,174.19,87.81,0.0,5.32,0.178766,0.095196,0.095518,0.165617,1,14,3335.72,583.44,63.01,0.349567
C4425,7707.24,1.0,294.87,160.82,220.91,19.16,0.4284,0.26477,0.160033,0.191712,0,21,19971.26,5058.75,755.92,0.197685
C4426,2404.71,1.0,7425.96,1538.14,6098.46,49.77,0.323315,0.178104,0.271135,0.255801,4,17,7464.86,5782.62,327.52,0.103153
C4427,18926.95,1.0,1300.79,863.7,315.38,95.32,0.10645,0.053567,0.068807,0.226805,0,14,36853.69,22292.05,2649.58,0.268559
C4428,333.71,1.0,4503.97,1195.8,3369.84,403.63,0.111031,0.078225,0.069987,0.295706,1,12,1166.57,1588.6,177.37,0.144859
C4429,34089.34,1.0,4488.12,1142.6,3227.25,574.2,0.293169,0.134994,0.189686,0.152472,5,16,92624.86,49055.72,3931.71,0.110084
C4430,3617.97,1.0,241.92,119.15,55.32,360.11,0.30387,0.155777,0.174469,0.127864,3,24,5851.94,4826.21,265.4,0.205581
C4431,160.07,1.0,71.38,34.18,0.0,100.97,0.048938,0.035764,0.017192,0.110623,4,21,559.74,157.15,20.7,0.74262
C4432,920.82,1.0,14789.51,4855.2,9975.94,711.74,0.34505,0.123835,0.213746,0.153431,3,16,3086.42,8859.71,664.38,0.282893
C4433,4377.0,1.0,226.45,76.39,157.56,26.37,0.227746,0.118627,0.197651,0.224291,0,16,14947.61,5543.58,767.89,0.135937
C4434,162.83,1.0,75.41,38.98,0.0,46.29,0.260513,0.186356,0.159587,0.223516,6,17,436.73,217.86,20.07,0.484856
C4435,4310.8,1.0,382.46,104.48,60.67,946.01,0.198284,0.139721,0.168384,0.220304,3,17,6657.62,3376.99,314.24,0.277481
C4436,3139.88,1.0,98.55,29.33,322.19,182.15,0.610782,0.161523,0.462471,0.076246,2,11,11580.26,4694.77,639.66,0.269453
C4437,3285.55,1.0,4650.12,1553.89,3086.77,52.01,0.147144,0.076432,0.096824,0.038697,3,11,10140.13,4678.03,570.53,0.398093
C4438,3383.18,1.0,16.34,11.43,374.2,1230.21,0.277931,0.127969,0.189031,0.033506,5,4,12594.39,3821.45,483.25,0.504171
C4439,98.14,1.0,1623.67,949.45,727.79,354.76,0.14206,0.029575,0.112747,0.141581,0,21,200.19,808.01,77.46,0.360893
C4440,2532.04,1.0,198.22,39.88,193.37,100.77,0.256974,0.164466,0.100885,0.087233,4,26,8200.52,3585.3,406.61,0.296531
C4441,335.64,1.0,11476.83,2753.87,8836.13,242.55,0.393014,0.194186,0.21071,0.160041,2,15,1297.79,7314.89,374.34,0.446261
C4442,1730.73,1.0,359.81,97.73,442.42,874.54,0.223914,0.071329,0.175679,0.286432,3,16,6906.99,1593.77,232.74,0.665708
C4443,441.66,1.0,5170.07,2488.59,2871.03,477.25,0.161877,0.092062,0.12341,0.106829,5,23,1018.07,3666.98,478.16,0.125618
C4444,1487.34,1.0,3079.5,1333.53,2032.29,56.07,0.316206,0.067156,0.26476,0.030804,2,12,4671.45,2734.52,242.21,0.119556
C4445,2749.14,1.0,486.9,222.4,287.97,0.74,0.088653,0.0691,0.044354,0.176791,5,15,6955.54,2825.16,241.11,0.135919
C4446,233.48,1.0,405.97,145.65,272.15,58.1,0.212037,0.111314,0.107111,0.079896,1,14,915.16,438.39,26.69,0.334768
C4447,7489.43,1.0,419.29,115.98,14.98,152.26,0.31844,0.121785,0.225207,0.142688,7,15,18092.97,6321.22,732.27,0.352092
C4448,6828.97,1.0,60.32,21.71,0.0,3.4,0.495181,0.391459,0.246449,0.136345,2,18,16102.85,4240.43,423.82,0.422994
C4449,903.73,1.0,24.17,15.33,0.0,36.1,0.554764,0.329199,0.298043,0.36023,2,15,1408.18,870.46,89.43,0.095256
C4450,1304.69,1.0,27.53,12.44,0.0,750.78,0.556033,0.327058,0.247933,0.168495,3,15,3111.18,1606.68,204.22,0.406072
C4451,9478.65,1.0,26.36,12.13,0.0,46.0,0.332421,0.17457,0.246652,0.207069,3,15,21501.95,9240.84,547.14,0.129075
C4452,2193.5,1.0,12.12,6.47,92.07,2075.82,0.359622,0.202376,0.190104,0.309472,6,11,3996.85,1284.04,100.88,0.458631
C4453,145.73,1.0,2.77,0.63,0.0,46859.03,0.260132,0.18572,0.094054,0.223447,3,16,231.11,96.6,6.9,0.072319
C4454,2778.5,1.0,544.65,173.5,557.94,142.73,0.293021,0.230312,0.144724,0.194051,2,5,4276.5,4008.73,587.82,0.865102
C4455,6019.72,1.0,970.36,247.54,713.47,109.06,0.376802,0.181385,0.258049,0.137401,4,11,14729.35,3732.84,551.83,0.178215
C4456,31784.46,1.0,11.07,3.8,69.53,10733.4,0.55383,0.435757,0.18847,0.11113,6,18,77583.06,40046.44,2936.9,0.44589
C4457,274.47,1.0,234.18,49.1,165.0,2374.32,0.326455,0.105129,0.186998,0.013792,2,6,612.12,513.23,72.49,0.396962
C4458,1273.55,1.0,1456.3,975.45,188.35,19.38,0.420519,0.181885,0.219015,0.1204,2,14,3388.1,1808.96,121.95,0.162295
C4459,657.9,1.0,403.48,276.56,163.24,42.79,0.045162,0.031666,0.016486,0.067974,4,26,2505.3,1029.47,54.74,0.39388
C4460,5354.43,1.0,57.48,33.84,200.19,235.54,0.337607,0.236647,0.240101,0.148409,5,11,12006.21,8054.11,627.4,0.529243
C4461,25843.62,1.0,356.32,189.01,0.0,17.65,0.573227,0.153354,0.410948,0.371763,4,13,89049.79,17978.65,1149.19,0.094093
C4462,6728.29,1.0,453.74,176.47,195.38,51.78,0.437272,0.175295,0.364176,0.094726,3,18,10777.06,9118.81,612.06,0.360415
C4463,1003.88,1.0,1028.47,381.69,252.76,494.6,0.309372,0.154863,0.181392,0.176448,4,27,3841.55,2003.28,186.27,0.553861
C4464,3647.29,1.0,1871.03,1175.84,536.1,5903.57,0.405968,0.212999,0.240014,0.137774,4,9,8382.82,5506.57,578.79,0.095987
C4465,1923.05,1.0,10.88,2.9,0.0,209.37,0.491015,0.199703,0.422973,0.362357,4,15,4581.2,999.74,76.27,0.647026
C4466,12038.36,1.0,23366.93,13527.19,9734.2,19722.61,0.253649,0.156789,0.222899,0.183002,2,14,31449.17,33099.15,4538.01,0.286505
C4467,5417.31,1.0,10198.72,6690.33,3714.61,73.5,0.317267,0.081988,0.161511,0.076027,5,13,11894.57,10377.87,694.87,0.409122
C4468,1955.04,1.0,127.48,33.23,205.84,250.53,0.143686,0.080632,0.10368,0.274434,2,15,7325.88,2345.51,343.63,0.43935
C4469,1091.79,1.0,28478.03,7036.87,21455.89,87.41,0.12514,0.076608,0.112087,0.042126,5,16,1768.93,23967.4,2473.27,0.060838
C4470,1591.38,1.0,199.11,130.57,0.0,11.2,0.467837,0.155161,0.320031,0.431557,4,16,2665.98,1468.98,213.35,0.396391
C4471,6746.45,1.0,2197.59,1101.03,863.78,181.6,0.218454,0.046182,0.182875,0.112166,4,16,16647.83,8737.89,1020.12,0.255292
C4472,567.75,1.0,330.93,191.35,122.37,1179.02,0.311065,0.137481,0.222032,0.060876,3,16,1085.24,852.45,87.63,0.097136
C4473,1837.45,1.0,7472.61,3813.94,3513.9,356.22,0.241646,0.116809,0.144789,0.239167,2,14,6214.85,7656.17,794.25,0.208871
C4474,10845.59,1.0,4278.74,2674.32,1375.47,5343.55,0.441885,0.339988,0.226957,0.005019,2,18,22642.39,11137.41,647.52,0.356308
C4475,72.85,1.0,583.44,403.23,0.0,667.04,0.858902,0.598949,0.344893,0.097249,1,14,161.03,301.77,36.59,0.698621
C4476,878.07,1.0,20.57,9.65,36.47,898.81,0.228135,0.065332,0.203366,0.134509,4,10,1883.3,1123.3,161.24,0.232192
C4477,1136.9,1.0,136.85,86.55,13.99,610.57,0.267942,0.200507,0.195187,0.126975,3,16,4261.64,1678.51,148.4,0.565108
C4478,11025.22,1.0,1.92,1.11,187.04,94.81,0.147363,0.048279,0.071955,0.148384,1,19,39225.4,14974.56,1126.6,0.553944
C4479,6297.55,1.0,107.92,69.75,9.93,25.76,0.474397,0.337636,0.162875,0.118798,3,11,17941.35,8333.07,808.83,0.152113
C4480,443.97,1.0,673.18,402.52,531.35,41.37,0.030269,0.009526,0.011027,0.02431,3,16,668.32,503.39,65.81,0.258683
C4481,524.98,1.0,61.97,12.81,0.0,1901.73,0.24997,0.119561,0.220794,0.05302,3,12,1218.41,486.43,53.05,0.08582
C4482,1902.24,1.0,715.69,478.81,325.91,3625.98,0.564259,0.269045,0.49639,0.070158,3,14,5122.17,2481.27,134.32,0.1261
C4483,505.27,1.0,16876.24,9236.37,7751.42,186.8,0.176247,0.105074,0.130967,0.074168,2,13,1415.65,10249.93,1378.98,0.693976
C4484,23660.4,1.0,305.79,67.49,434.92,302.77,0.133285,0.060511,0.116209,0.214969,3,19,50087.61,22639.29,1275.88,0.095808
C4485,1040.13,1.0,3.52,0.86,523.17,0.67,0.18707,0.080311,0.066786,0.256411,6,21,3207.26,1148.61,152.36,0.263497
C4486,7826.46,1.0,27653.71,9628.11,18406.15,326.46,0.036428,0.007512,0.025772,0.116545,2,14,15477.56,15928.73,1308.75,0.261143
C4487,546.46,1.0,433.7,293.26,0.0,158.94,0.090694,0.041985,0.057598,0.307856,2,12,1468.03,693.24,37.91,0.145764
C4488,681.09,1.0,62.97,19.92,0.0,1017.14,0.107146,0.0834,0.075409,0.176745,4,19,1675.76,950.3,85.68,0.620388
C4489,5812.8,1.0,266.95,146.62,89.45,8027.9,0.145669,0.052795,0.070543,0.396377,0,10,13827.01,5364.59,641.66,0.523186
C4490,13175.55,1.0,18.04,4.86,45.51,317.61,0.200632,0.088259,0.10746,0.03345,1,20,32145.43,6994.51,962.44,0.268262
C4491,117.58,1.0,5791.64,1408.01,4362.17,33.62,0.050164,0.014496,0.043546,0.065389,2,15,307.63,2176.87,127.44,0.211514
C4492,19480.18,1.0,646985.77,313879.29,333202.42,0.08,0.595993,0.140037,0.322418,0.102481,5,13,41179.32,418253.32,45844.6,0.261714
C4493,864.11,1.0,38.65,16.71,378.42,1321.59,0.425758,0.101345,0.264093,0.018799,7,13,1831.22,1096.31,105.66,0.29148
C4494,14992.65,1.0,1228.28,763.76,180.91,3.96,0.351629,0.218435,0.191867,0.191209,2,12,30200.12,14127.74,1441.97,0.081555
C4495,94.36,1.0,82.02,50.29,120.02,803.49,0.103464,0.028055,0.057936,0.081111,1,15,298.52,144.76,11.13,0.598907
C4496,713.81,1.0,1699.15,1178.31,358.18,1307.68,0.44386,0.306476,0.299568,0.028057,4,17,1526.75,1817.02,201.37,0.394273
C4497,372.38,1.0,94.61,57.02,59.56,30.55,0.116262,0.06062,0.062176,0.098538,1,13,582.56,447.06,60.05,0.309477
C4498,1586.42,1.0,740.44,482.53,527.93,297.21,0.31941,0.247838,0.169906,0.274081,8,23,4109.63,1558.61,181.78,0.476939
C4499,2306.82,1.0,128.06,62.55,0.0,79.66,0.517231,0.13542,0.307988,0.107831,8,15,6313.63,1910.14,160.94,0.237558
C4500,2710.97,1.0,52.13,30.31,0.0,28.64,0.280649,0.061911,0.154483,0.323022,5,10,10554.5,4014.54,510.14,0.233296
C4501,9097.59,1.0,4008.77,1784.05,2464.01,21.59,0.293037,0.211947,0.246131,0.029516,2,13,27999.28,8213.79,901.85,0.305086
