customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID2935,Male,0,No,No,44,No,No phone service,No,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),75.02,3379.56,Yes
ID2936,Female,0,Yes,Yes,18,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),112.12,2021.65,No
ID2937,Male,0,Yes,No,19,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,No,Two year,Yes,Mailed check,80.46,1506.63,No
ID2938,Male,1,Yes,No,53,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,96.43,5022.87,No
ID2939,Male,0,No,Yes,61,Yes,Yes,No,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),99.92,6251.21,Yes
ID2940,Male,1,No,Yes,50,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,25.02,1276.48,Yes
ID2941,Male,1,No,No,9,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,100.74,965.54,Yes
ID2942,Male,0,No,No,29,Yes,No phone service,No,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,34.72,885.51,No
ID2943,Male,0,No,No,37,Yes,No phone service,No,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,40.38,1547.67,No
ID2944,Female,1,Yes,No,33,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,68.68,2263.53,No
ID2945,Female,0,Yes,No,26,Yes,Yes,No,No,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),65.09,1730.05,Yes
ID2946,Male,0,No,Yes,19,Yes,Yes,No,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,114.11,2137.64,Yes
ID2947,Female,1,Yes,Yes,15,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),63.1,935.66,Yes
ID2948,Female,0,Yes,Yes,30,No,No,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,60.52,1866.11,No
ID2949,Female,0,Yes,No,58,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,100.72,5747.63,No
ID2950,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,47.77,1669.0,Yes
ID2951,Male,0,Yes,No,51,Yes,No,DSL,No,No,Yes,No,No,No internet service,Two year,Yes,Mailed check,98.56,4850.22,No
ID2952,Female,0,No,No,65,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),42.92,2803.35,Yes
ID2953,Female,0,No,No,68,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),58.97,4052.71,No
ID2954,Female,0,No,Yes,32,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),110.03,3423.38,No
ID2955,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),65.77,2503.11,No
ID2956,Male,0,No,Yes,41,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,Two year,No,Electronic check,111.81,4576.23,No
ID2957,Male,0,No,No,68,No,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,56.24,3889.62,No
ID2958,Male,0,No,No,66,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),27.05,1617.07,No
ID2959,Male,0,No,Yes,2,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),94.93,143.09,Yes
ID2960,Male,0,No,No,32,Yes,Yes,No,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),43.19,1494.07,No
ID2961,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.48,3381.15,No
ID2962,Female,1,No,No,41,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,76.16,3064.01,Yes
ID2963,Female,0,Yes,Yes,16,Yes,No,No,Yes,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),116.2,1930.38,No
ID2964,Female,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,61.05,2607.82,No
ID2965,Male,0,No,No,37,Yes,Yes,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,108.18,4044.27,No
ID2966,Male,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No internet service,No,Yes,One year,No,Electronic check,90.99,3723.53,Yes
ID2967,Male,0,Yes,No,39,Yes,No,DSL,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),32.84,1429.51,No
ID2968,Male,0,No,Yes,5,Yes,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.83,561.65,No
ID2969,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),82.33,3149.78,Yes
ID2970,Female,0,Yes,No,58,Yes,Yes,No,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,116.53,6954.96,No
ID2971,Female,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,Two year,Yes,Mailed check,64.19,3143.08,No
ID2972,Male,0,Yes,No,57,Yes,No,DSL,No,No internet service,No internet service,No,Yes,No,Two year,No,Electronic check,74.07,4236.66,No
ID2973,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,One year,No,Electronic check,89.56,1230.34,Yes
ID2974,Male,1,Yes,No,39,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),79.36,3025.43,No
ID2975,Male,0,Yes,No,34,Yes,No phone service,DSL,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,80.1,2550.6,No
ID2976,Female,0,Yes,No,51,No,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,63.65,3195.81,Yes
ID2977,Male,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,95.74,6913.73,Yes
ID2978,Male,1,No,Yes,66,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,19.21,1188.85,No
ID2979,Male,0,No,No,68,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),34.07,2457.62,No
ID2980,Male,1,No,Yes,42,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),103.86,4359.33,Yes
ID2981,Female,1,No,No,5,Yes,No,DSL,No,No internet service,No,Yes,No,No,Two year,No,Electronic check,111.81,669.55,Yes
ID2982,Male,0,Yes,No,23,No,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),92.49,2233.19,No
ID2983,Male,0,No,Yes,43,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,34.05,1399.14,Yes
ID2984,Female,0,No,No,10,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),76.51,941.02,No
ID2985,Female,0,Yes,Yes,63,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No,Two year,No,Electronic check,46.37,3110.86,No
ID2986,Female,0,Yes,No,32,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,74.71,2448.61,No
ID2987,Male,0,No,No,23,No,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,38.84,670.47,No
ID2988,Male,1,No,No,54,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),32.04,1645.93,No
ID2989,Female,0,No,No,64,Yes,No,No,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),37.61,2253.5,Yes
ID2990,Female,1,Yes,No,38,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,Yes,Two year,No,Mailed check,107.99,4088.76,No
ID2991,Female,0,Yes,Yes,51,Yes,No phone service,No,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),24.08,1164.21,No
ID2992,Female,0,No,No,5,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,21.76,153.08,Yes
ID2993,Female,1,No,Yes,52,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,37.41,1821.01,No
ID2994,Female,0,Yes,No,34,Yes,No,No,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),75.24,2322.21,No
ID2995,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,27.21,342.23,Yes
ID2996,Male,0,No,No,1,Yes,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,70.45,175.35,No
ID2997,Male,0,No,Yes,7,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,90.61,403.43,No
ID2998,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,72.52,3282.14,No
ID2999,Female,0,Yes,Yes,66,Yes,No,DSL,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,95.32,6250.6,No
ID3000,Female,0,No,No,30,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,Yes,Two year,No,Mailed check,70.49,2054.64,No
ID3001,Female,1,No,Yes,68,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,27.38,1990.07,Yes
ID3002,Female,0,Yes,No,60,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.52,5146.18,No
ID3003,Female,1,Yes,No,52,Yes,No,DSL,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.16,2482.57,No
ID3004,Male,0,No,No,0,No,No,DSL,No internet service,No internet service,No,No internet service,No,No,One year,No,Credit card (automatic),70.51,71.75,Yes
ID3005,Male,0,Yes,No,19,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),118.23,2259.03,Yes
ID3006,Female,0,No,No,65,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Two year,No,Credit card (automatic),45.86,2987.36,No
ID3007,Male,0,No,Yes,7,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,No,Credit card (automatic),100.77,771.41,Yes
ID3008,Female,1,Yes,No,61,No,No,Fiber optic,No,No internet service,Yes,No,No internet service,No,One year,No,Mailed check,74.96,4379.76,No
ID3009,Male,0,No,No,50,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No,Two year,No,Credit card (automatic),110.28,5511.49,Yes
ID3010,Female,0,No,Yes,39,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,109.77,4332.08,No
ID3011,Female,0,No,No,61,Yes,No,No,Yes,No internet service,No,No,Yes,No,One year,Yes,Electronic check,90.04,5434.46,Yes
ID3012,Male,0,Yes,No,16,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Two year,No,Electronic check,48.85,736.18,No
ID3013,Male,1,No,Yes,28,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,113.84,3142.55,No
ID3014,Female,1,Yes,Yes,35,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,102.21,3665.67,Yes
ID3015,Female,0,No,Yes,8,Yes,Yes,DSL,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),115.4,813.88,Yes
ID3016,Male,0,No,No,0,Yes,Yes,No,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,115.74,0.0,Yes
ID3017,Male,0,Yes,No,45,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,No,Two year,Yes,Electronic check,62.49,2763.27,No
ID3018,Female,0,No,Yes,38,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Electronic check,28.08,1210.67,No
ID3019,Male,1,No,No,67,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.08,4640.7,No
ID3020,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),30.46,1459.8,No
ID3021,Female,0,Yes,No,71,Yes,No,No,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,67.54,4585.79,No
ID3022,Female,0,No,No,5,Yes,No,DSL,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,73.42,230.82,Yes
ID3023,Female,1,Yes,Yes,40,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,76.23,3121.61,No
ID3024,Male,0,Yes,No,45,Yes,Yes,DSL,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),19.16,842.66,No
ID3025,Male,0,No,No,44,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),104.31,4650.59,No
ID3026,Male,0,No,No,69,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,64.31,4518.07,No
ID3027,Male,0,No,Yes,8,Yes,No,No,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),89.37,833.95,Yes
ID3028,Male,0,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,Two year,Yes,Credit card (automatic),29.29,1615.25,No
ID3029,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),93.13,3807.11,No
ID3030,Male,0,Yes,No,68,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,62.61,4291.38,No
ID3031,Female,0,No,No,26,Yes,No,DSL,No internet service,No,No,No,No,No,Two year,Yes,Electronic check,92.69,2453.98,No
ID3032,Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Mailed check,111.28,4157.39,No
ID3033,Male,0,Yes,Yes,0,Yes,No phone service,No,No,No,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),91.71,62.35,Yes
ID3034,Female,0,Yes,No,62,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,80.04,4878.67,Yes
ID3035,Male,0,No,Yes,47,No,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.26,4207.21,No
ID3036,Male,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,92.64,3427.73,Yes
ID3037,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),68.7,3130.42,No
ID3038,Male,1,No,Yes,0,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,102.25,21.12,Yes
ID3039,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,73.98,4923.6,No
ID3040,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,81.84,89.06,Yes
ID3041,Female,0,No,No,19,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),60.81,1000.03,No
ID3042,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,114.02,8271.05,Yes
ID3043,Male,0,Yes,No,55,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.01,3862.61,No
ID3044,Female,0,Yes,No,19,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),39.68,884.08,No
ID3045,Male,0,No,No,58,Yes,No phone service,No,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.26,2823.85,No
ID3046,Female,0,Yes,No,7,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),33.1,103.56,No
ID3047,Female,0,No,No,59,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),30.83,1889.88,No
ID3048,Male,0,No,Yes,19,Yes,No,No,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),111.84,2059.16,No
ID3049,Female,0,No,Yes,10,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,85.08,695.75,Yes
ID3050,Female,0,No,No,12,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),18.31,161.51,No
ID3051,Male,0,No,No,69,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,99.9,6788.97,Yes
ID3052,Female,0,No,No,1,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,No,Mailed check,71.59,0.0,No
ID3053,Female,1,Yes,Yes,21,Yes,Yes,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),29.25,656.83,Yes
ID3054,Male,0,Yes,Yes,45,Yes,No,No,No,No,No,No,Yes,No internet service,One year,Yes,Electronic check,63.81,2928.65,No
ID3055,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,55.01,1289.37,No
ID3056,Male,0,Yes,Yes,35,No,No,No,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,50.44,1949.88,Yes
ID3057,Female,1,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),64.8,2890.95,Yes
ID3058,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,82.63,972.92,No
ID3059,Female,0,No,No,5,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,72.19,207.1,Yes
ID3060,Female,1,No,No,21,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),46.58,862.98,Yes
ID3061,Female,1,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,90.97,1017.11,Yes
ID3062,Female,0,No,Yes,13,No,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,117.62,1647.31,Yes
ID3063,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,One year,No,Electronic check,115.33,2746.45,Yes
ID3064,Female,0,No,No,7,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,118.41,890.33,Yes
ID3065,Female,0,Yes,Yes,61,Yes,Yes,No,No,Yes,No,No,No,No internet service,One year,Yes,Electronic check,67.22,4132.15,No
ID3066,Male,0,No,No,64,Yes,No,No,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),22.61,1502.18,No
ID3067,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.46,5935.77,No
ID3068,Female,0,No,Yes,47,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No,Yes,Two year,No,Credit card (automatic),84.94,4249.67,No
ID3069,Female,0,No,Yes,22,No,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,115.43,2865.52,No
ID3070,Male,0,No,No,65,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,55.53,3547.95,No
ID3071,Female,0,No,Yes,55,Yes,Yes,No,No,No internet service,No,No,Yes,No,One year,Yes,Electronic check,118.16,6485.68,No
ID3072,Male,0,No,Yes,69,Yes,No,DSL,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),24.85,1793.82,No
ID3073,Male,0,Yes,No,69,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,One year,No,Electronic check,54.33,3844.15,No
ID3074,Male,1,Yes,No,4,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.63,320.26,No
ID3075,Female,0,No,No,4,Yes,No,No,No,No,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),80.08,393.29,Yes
ID3076,Female,0,Yes,No,7,Yes,No,No,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,38.93,256.27,Yes
ID3077,Male,1,Yes,No,14,Yes,Yes,No,No,Yes,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),54.15,643.67,Yes
ID3078,Male,0,Yes,No,47,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),34.56,1593.11,Yes
ID3079,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,One year,No,Mailed check,118.2,2748.8,No
ID3080,Male,1,Yes,No,43,Yes,Yes,No,No,No,No,No,Yes,No,Two year,Yes,Electronic check,69.95,3049.14,No
ID3081,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,One year,Yes,Mailed check,105.41,5293.99,No
ID3082,Female,0,Yes,No,64,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),57.84,3674.1,No
ID3083,Male,0,Yes,No,9,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),42.78,468.65,Yes
ID3084,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,67.29,597.83,No
ID3085,Male,0,No,No,70,No,Yes,Fiber optic,No internet service,Yes,No,No,No,No,One year,Yes,Credit card (automatic),95.58,6689.5,No
